,ghi,temp,wind,load,price,price_base,hour,hour_sin,hour_cos,p_pv,p_wind
2022-09-28 21:00:00+00:00,0.0,25.22,2.2,12.809431026983724,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2022-09-28 22:00:00+00:00,4.18,25.08,2.28,8.95669017469993,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.09781199999999998,0.0
2022-09-28 23:00:00+00:00,91.05,25.53,2.12,9.776817110279422,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,2.1305699999999996,0.0
2022-09-29 00:00:00+00:00,279.67,26.73,2.42,12.500037059548694,0,0.12,0.0,0.0,1.0,6.544278,0.0
2022-09-29 01:00:00+00:00,476.62,28.17,2.57,13.216567771109386,0,0.12,1.0,0.25881904510252074,0.9659258262890683,11.152908,0.0
2022-09-29 02:00:00+00:00,582.1,28.99,2.5,12.25589792657751,0,0.12,2.0,0.49999999999999994,0.8660254037844387,13.621139999999999,0.0
2022-09-29 03:00:00+00:00,673.03,29.81,2.26,13.301485669538321,0,0.12,3.0,0.7071067811865475,0.7071067811865476,15.748901999999998,0.0
2022-09-29 04:00:00+00:00,782.95,30.38,2.22,15.176148082875933,0,0.12,4.0,0.8660254037844386,0.5000000000000001,18.32103,0.0
2022-09-29 05:00:00+00:00,688.5,30.53,2.58,12.882384940822238,0,0.12,5.0,0.9659258262890683,0.25881904510252074,16.1109,0.0
2022-09-29 06:00:00+00:00,617.25,30.13,3.11,9.178899825185997,0,0.12,6.0,1.0,6.123233995736766e-17,14.44365,1.8257887517146718e-05
2022-09-29 07:00:00+00:00,497.67,29.52,3.57,9.719485808856135,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,11.645477999999999,0.0025403703703703677
2022-09-29 08:00:00+00:00,300.0,28.71,3.86,13.202157506461022,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,7.02,0.008725048010973934
2022-09-29 09:00:00+00:00,120.57,27.82,3.8,12.713667367844629,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,2.821338,0.007023319615912202
2022-09-29 10:00:00+00:00,11.4,26.86,3.5,12.585444722566194,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.26676,0.0017146776406035662
2022-09-29 11:00:00+00:00,0.0,26.37,3.52,13.671223820226313,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0019287791495198909
2022-09-29 12:00:00+00:00,0.0,26.25,3.6,13.287821125596988,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0029629629629629646
2022-09-29 13:00:00+00:00,0.0,26.16,3.53,13.297378467387995,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0020422085048010952
2022-09-29 14:00:00+00:00,0.0,26.07,3.41,10.06641120088949,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0009454183813443083
2022-09-29 15:00:00+00:00,0.0,25.97,3.24,9.631038281663015,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0001896296296296301
2022-09-29 16:00:00+00:00,0.0,25.86,3.09,11.937157594231191,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,9.999999999999953e-06
2022-09-29 17:00:00+00:00,0.0,25.74,2.9,12.998786470796832,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
2022-09-29 18:00:00+00:00,0.0,25.74,2.64,12.096092626838242,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2022-09-29 19:00:00+00:00,0.0,25.8,2.3,12.941219189739867,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.0
2022-09-29 20:00:00+00:00,0.0,25.8,1.96,14.225199713915734,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2022-09-29 21:00:00+00:00,0.0,25.77,1.76,12.920029579242529,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2022-09-29 22:00:00+00:00,4.07,25.74,1.68,10.360101794276256,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.095238,0.0
2022-09-29 23:00:00+00:00,115.53,26.1,1.59,9.157491492895375,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,2.703402,0.0
2022-09-30 00:00:00+00:00,313.25,27.36,1.79,11.385847663140254,0,0.12,0.0,0.0,1.0,7.330049999999999,0.0
2022-09-30 01:00:00+00:00,519.25,29.01,1.85,13.89751020067598,0,0.12,1.0,0.25881904510252074,0.9659258262890683,12.15045,0.0
2022-09-30 02:00:00+00:00,689.83,29.69,1.91,12.164367995105762,0,0.12,2.0,0.49999999999999994,0.8660254037844387,16.142022,0.0
2022-09-30 03:00:00+00:00,814.65,29.66,2.17,12.898151059342489,0,0.12,3.0,0.7071067811865475,0.7071067811865476,19.06281,0.0
2022-09-30 04:00:00+00:00,832.05,29.76,2.6,14.414979673427784,0,0.12,4.0,0.8660254037844386,0.5000000000000001,19.469969999999996,0.0
2022-09-30 05:00:00+00:00,825.65,29.53,3.08,13.19690555597332,0,0.12,5.0,0.9659258262890683,0.25881904510252074,19.32021,7.023319615912229e-06
2022-09-30 06:00:00+00:00,724.15,28.99,3.49,9.502680268793759,0,0.12,6.0,1.0,6.123233995736766e-17,16.945109999999996,0.0016138408779149541
2022-09-30 07:00:00+00:00,563.4,28.36,3.72,10.017671446176594,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,13.18356,0.005120000000000003
2022-09-30 08:00:00+00:00,361.12,27.73,3.83,11.779245587871602,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,8.450207999999998,0.007843443072702334
2022-09-30 09:00:00+00:00,144.85,27.15,3.72,13.14320455813423,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,3.38949,0.005120000000000003
2022-09-30 10:00:00+00:00,12.85,26.59,3.54,11.153028747133675,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.30069,0.0021600000000000005
2022-09-30 11:00:00+00:00,0.0,26.35,3.63,13.678385773015643,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.003429999999999999
2022-09-30 12:00:00+00:00,0.0,26.26,3.73,14.382544387014303,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.00533631001371742
2022-09-30 13:00:00+00:00,0.0,26.15,3.7,13.427319251452332,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.004705075445816189
2022-09-30 14:00:00+00:00,0.0,26.07,3.63,10.002993174486067,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.003429999999999999
2022-09-30 15:00:00+00:00,0.0,26.01,3.51,10.039612772538604,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0018196296296296274
2022-09-30 16:00:00+00:00,0.0,26.03,3.52,12.256489110488877,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0019287791495198909
2022-09-30 17:00:00+00:00,0.0,26.03,3.44,13.48823134342841,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0011685048010973934
2022-09-30 18:00:00+00:00,0.0,26.16,3.35,11.77973466847008,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0005881344307270236
2022-09-30 19:00:00+00:00,0.0,26.32,3.09,12.506677927468889,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,9.999999999999953e-06
2022-09-30 20:00:00+00:00,0.0,26.3,2.9,14.42003526854149,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2022-09-30 21:00:00+00:00,0.0,26.27,2.75,12.75237901538587,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2022-09-30 22:00:00+00:00,2.85,26.21,2.61,10.477437968977656,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.06669,0.0
2022-09-30 23:00:00+00:00,101.75,26.29,2.39,9.952278097006497,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,2.38095,0.0
2022-10-01 00:00:00+00:00,189.1,26.78,2.23,11.90213617971578,0,0.12,0.0,0.0,1.0,4.424939999999999,0.0
2022-10-01 01:00:00+00:00,306.8,27.42,2.27,13.158347427806032,0,0.12,1.0,0.25881904510252074,0.9659258262890683,7.17912,0.0
2022-10-01 02:00:00+00:00,406.9,28.77,2.02,12.326880165770103,0,0.12,2.0,0.49999999999999994,0.8660254037844387,9.52146,0.0
2022-10-01 03:00:00+00:00,417.25,30.13,1.7,13.058265727509298,0,0.12,3.0,0.7071067811865475,0.7071067811865476,9.76365,0.0
2022-10-01 04:00:00+00:00,436.83,29.97,1.63,14.60646125176125,0,0.12,4.0,0.8660254037844386,0.5000000000000001,10.221821999999998,0.0
2022-10-01 05:00:00+00:00,457.3,30.12,1.95,13.12659447781491,0,0.12,5.0,0.9659258262890683,0.25881904510252074,10.70082,0.0
2022-10-01 06:00:00+00:00,389.17,29.86,2.48,9.069377508117903,0,0.12,6.0,1.0,6.123233995736766e-17,9.106577999999999,0.0
2022-10-01 07:00:00+00:00,380.83,29.31,3.05,8.689253598600986,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,8.911421999999998,1.7146776406035483e-06
2022-10-01 08:00:00+00:00,221.3,28.18,3.51,12.073572352330054,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,5.17842,0.0018196296296296274
2022-10-01 09:00:00+00:00,74.88,27.34,3.74,13.574363999608002,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,1.7521919999999997,0.005558628257887523
2022-10-01 10:00:00+00:00,7.15,26.69,3.61,12.079192357494263,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.16731000000000001,0.003113593964334704
2022-10-01 11:00:00+00:00,0.0,26.45,3.53,13.710549262286369,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0020422085048010952
2022-10-01 12:00:00+00:00,0.0,26.4,3.37,14.447144885644668,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0006948285322359404
2022-10-01 13:00:00+00:00,0.0,26.37,3.3,13.770865237709742,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0003703703703703697
2022-10-01 14:00:00+00:00,0.0,26.33,3.27,10.340657601985095,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.00027000000000000006
2022-10-01 15:00:00+00:00,0.0,26.26,3.28,10.290349314940176,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.00030112482853223533
2022-10-01 16:00:00+00:00,0.0,26.17,3.29,11.65862105767255,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.00033455418381344324
2022-10-01 17:00:00+00:00,0.0,26.06,3.26,13.302687981045423,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.00024109739368998573
2022-10-01 18:00:00+00:00,0.0,25.96,3.24,12.87176361851721,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0001896296296296301
2022-10-01 19:00:00+00:00,0.0,25.88,3.28,13.228439567962775,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.00030112482853223533
2022-10-01 20:00:00+00:00,0.0,25.78,3.31,14.747768187793602,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.000408655692729767
2022-10-01 21:00:00+00:00,0.0,25.63,3.15,12.398323553025941,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,4.629629629629621e-05
2022-10-01 22:00:00+00:00,4.15,25.52,3.09,10.724100847656976,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.09711,9.999999999999953e-06
2022-10-01 23:00:00+00:00,94.18,25.86,3.06,9.369018681070234,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,2.203812,2.96296296296297e-06
2022-10-02 00:00:00+00:00,281.75,26.44,3.34,11.263164303900952,0,0.12,0.0,0.0,1.0,6.59295,0.00053914951989026
2022-10-02 01:00:00+00:00,474.17,26.78,3.52,13.118554778146288,0,0.12,1.0,0.25881904510252074,0.9659258262890683,11.095578,0.0019287791495198909
2022-10-02 02:00:00+00:00,655.58,27.15,3.52,11.03663494901552,0,0.12,2.0,0.49999999999999994,0.8660254037844387,15.340572,0.0019287791495198909
2022-10-02 03:00:00+00:00,761.28,27.7,3.59,12.549704633188172,0,0.12,3.0,0.7071067811865475,0.7071067811865476,17.813951999999997,0.002817270233196156
2022-10-02 04:00:00+00:00,795.7,28.08,3.69,15.749844151846341,0,0.12,4.0,0.8660254037844386,0.5000000000000001,18.61938,0.004506296296296296
2022-10-02 05:00:00+00:00,759.95,28.23,3.86,12.902246816832147,0,0.12,5.0,0.9659258262890683,0.25881904510252074,17.78283,0.008725048010973934
2022-10-02 06:00:00+00:00,643.38,28.21,4.19,9.050812298363047,0,0.12,6.0,1.0,6.123233995736766e-17,15.055091999999998,0.02311603566529495
2022-10-02 07:00:00+00:00,520.15,27.9,4.45,9.777354825636001,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,12.171509999999998,0.04181927297668039
2022-10-02 08:00:00+00:00,323.45,27.3,4.43,11.811475002260062,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,7.5687299999999995,0.040112578875171445
2022-10-02 09:00:00+00:00,142.38,26.57,4.2,13.726377246895787,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,3.3316919999999994,0.023703703703703716
2022-10-02 10:00:00+00:00,9.7,26.02,3.9,11.815604485083032,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.22697999999999996,0.009999999999999998
2022-10-02 11:00:00+00:00,0.0,25.76,3.79,13.227634060651335,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0067632235939643365
2022-10-02 12:00:00+00:00,0.0,25.66,3.73,13.897058716857888,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.00533631001371742
2022-10-02 13:00:00+00:00,0.0,25.56,3.67,14.391781277979028,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.004125692729766803
2022-10-02 14:00:00+00:00,0.0,25.49,3.57,10.016517742366599,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0025403703703703677
2022-10-02 15:00:00+00:00,0.0,25.42,3.39,9.691952983611708,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0008137037037037045
2022-10-02 16:00:00+00:00,0.0,25.29,3.12,12.113897749460406,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,2.370370370370376e-05
2022-10-02 17:00:00+00:00,0.0,25.14,2.87,13.017317655434141,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
2022-10-02 18:00:00+00:00,0.0,25.05,2.63,11.879920134872295,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2022-10-02 19:00:00+00:00,0.0,24.96,2.5,12.698068842493162,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.0
2022-10-02 20:00:00+00:00,0.0,24.95,2.37,15.309752660525094,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2022-10-02 21:00:00+00:00,0.0,24.93,2.3,12.815960226723133,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2022-10-02 22:00:00+00:00,3.97,24.96,2.26,8.699996429033732,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.092898,0.0
2022-10-02 23:00:00+00:00,99.62,25.46,2.03,9.181722021912995,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,2.331108,0.0
2022-10-03 00:00:00+00:00,274.98,26.38,2.21,12.724239184775618,0,0.12,0.0,0.0,1.0,6.434532,0.0
2022-10-03 01:00:00+00:00,509.88,27.0,2.33,13.167955618763154,0,0.12,1.0,0.25881904510252074,0.9659258262890683,11.931192,0.0
2022-10-03 02:00:00+00:00,652.3,27.4,2.47,12.193336074707867,0,0.12,2.0,0.49999999999999994,0.8660254037844387,15.263819999999997,0.0
2022-10-03 03:00:00+00:00,782.1,27.84,2.48,13.677174431293302,0,0.12,3.0,0.7071067811865475,0.7071067811865476,18.30114,0.0
2022-10-03 04:00:00+00:00,781.42,28.05,2.54,14.082004940707966,0,0.12,4.0,0.8660254037844386,0.5000000000000001,18.285228,0.0
2022-10-03 05:00:00+00:00,750.88,28.07,2.64,13.408476066649207,0,0.12,5.0,0.9659258262890683,0.25881904510252074,17.570592,0.0
2022-10-03 06:00:00+00:00,677.12,27.87,2.75,9.430764307459146,0,0.12,6.0,1.0,6.123233995736766e-17,15.844608,0.0
2022-10-03 07:00:00+00:00,548.58,27.54,2.85,10.052644200729109,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,12.836772000000002,0.0
2022-10-03 08:00:00+00:00,353.8,27.13,2.85,12.064809249391221,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,8.27892,0.0
2022-10-03 09:00:00+00:00,149.75,26.68,2.66,13.173343059630977,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,3.5041499999999997,0.0
2022-10-03 10:00:00+00:00,11.48,26.01,2.27,12.67044370353169,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.268632,0.0
2022-10-03 11:00:00+00:00,0.0,25.62,2.34,13.466279609425005,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0
2022-10-03 12:00:00+00:00,0.0,25.58,2.37,14.387874242591826,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0
2022-10-03 13:00:00+00:00,0.0,25.55,2.25,12.85645537058636,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0
2022-10-03 14:00:00+00:00,0.0,25.51,2.09,10.564279674593768,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0
2022-10-03 15:00:00+00:00,0.0,25.49,1.87,10.059371288101927,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0
2022-10-03 16:00:00+00:00,0.0,25.5,1.63,12.064805970447107,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0
2022-10-03 17:00:00+00:00,0.0,25.53,1.38,12.967575465413946,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
2022-10-03 18:00:00+00:00,0.0,25.52,1.27,12.772825628247123,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2022-10-03 19:00:00+00:00,0.0,25.45,1.44,13.149967248610336,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.0
2022-10-03 20:00:00+00:00,0.0,25.34,1.64,14.388811737731075,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2022-10-03 21:00:00+00:00,0.0,25.24,1.81,13.14975479336505,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2022-10-03 22:00:00+00:00,2.53,25.16,1.97,9.933604319671439,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.05920199999999999,0.0
2022-10-03 23:00:00+00:00,49.12,25.7,1.94,9.736361308637557,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,1.149408,0.0
2022-10-04 00:00:00+00:00,133.77,26.63,2.36,12.862220308197546,0,0.12,0.0,0.0,1.0,3.1302179999999997,0.0
2022-10-04 01:00:00+00:00,149.93,27.11,2.69,13.923786885164816,0,0.12,1.0,0.25881904510252074,0.9659258262890683,3.508362,0.0
2022-10-04 02:00:00+00:00,147.55,27.3,2.77,12.526320934376953,0,0.12,2.0,0.49999999999999994,0.8660254037844387,3.45267,0.0
2022-10-04 03:00:00+00:00,160.15,27.4,2.43,13.77962670083157,0,0.12,3.0,0.7071067811865475,0.7071067811865476,3.7475099999999997,0.0
2022-10-04 04:00:00+00:00,186.35,27.77,1.94,14.474836619363229,0,0.12,4.0,0.8660254037844386,0.5000000000000001,4.360589999999999,0.0
2022-10-04 05:00:00+00:00,193.75,28.14,1.39,13.437432708086064,0,0.12,5.0,0.9659258262890683,0.25881904510252074,4.53375,0.0
2022-10-04 06:00:00+00:00,214.15,28.33,0.82,10.266934041788913,0,0.12,6.0,1.0,6.123233995736766e-17,5.0111099999999995,0.0
2022-10-04 07:00:00+00:00,218.55,28.28,0.45,10.274225022361247,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,5.11407,0.0
2022-10-04 08:00:00+00:00,140.52,27.87,0.74,12.718376448645222,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,3.288168,0.0
2022-10-04 09:00:00+00:00,69.22,27.66,1.3,13.609712244099665,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,1.6197479999999997,0.0
2022-10-04 10:00:00+00:00,6.8,26.5,1.58,13.238940932595094,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.15911999999999998,0.0
2022-10-04 11:00:00+00:00,0.0,26.03,1.65,12.822419312951011,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0
2022-10-04 12:00:00+00:00,0.0,25.99,1.56,14.392977841514012,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0
2022-10-04 13:00:00+00:00,0.0,25.89,1.53,12.985011967258686,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0
2022-10-04 14:00:00+00:00,0.0,25.78,1.53,9.580672309971037,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0
2022-10-04 15:00:00+00:00,0.0,25.73,1.35,8.770319860645474,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0
2022-10-04 16:00:00+00:00,0.0,25.62,0.96,12.947809277630174,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0
2022-10-04 17:00:00+00:00,0.0,25.46,0.51,12.781097417535683,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
2022-10-04 18:00:00+00:00,0.0,25.23,0.29,12.345284329149102,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2022-10-04 19:00:00+00:00,0.0,25.05,0.66,12.381336616746312,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.0
2022-10-04 20:00:00+00:00,0.0,24.87,0.91,14.780946100653987,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2022-10-04 21:00:00+00:00,0.0,24.81,0.94,12.699569187613653,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2022-10-04 22:00:00+00:00,4.03,24.81,0.89,9.196724920298413,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.09430200000000001,0.0
2022-10-04 23:00:00+00:00,89.1,25.16,0.74,9.861877614593794,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,2.0849399999999996,0.0
2022-10-05 00:00:00+00:00,265.58,26.06,0.78,11.910009584534736,0,0.12,0.0,0.0,1.0,6.2145719999999995,0.0
2022-10-05 01:00:00+00:00,444.33,27.07,1.22,13.007038099015636,0,0.12,1.0,0.25881904510252074,0.9659258262890683,10.397321999999999,0.0
2022-10-05 02:00:00+00:00,567.55,27.63,1.36,12.346271682375864,0,0.12,2.0,0.49999999999999994,0.8660254037844387,13.280669999999999,0.0
2022-10-05 03:00:00+00:00,697.7,27.96,1.42,13.492261932400964,0,0.12,3.0,0.7071067811865475,0.7071067811865476,16.32618,0.0
2022-10-05 04:00:00+00:00,750.83,28.04,1.53,14.061387991358261,0,0.12,4.0,0.8660254037844386,0.5000000000000001,17.569422,0.0
2022-10-05 05:00:00+00:00,681.8,27.84,1.64,12.596670968588006,0,0.12,5.0,0.9659258262890683,0.25881904510252074,15.954119999999998,0.0
2022-10-05 06:00:00+00:00,577.25,27.55,1.61,9.77644771569408,0,0.12,6.0,1.0,6.123233995736766e-17,13.50765,0.0
2022-10-05 07:00:00+00:00,297.83,27.15,1.44,10.034332172481983,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,6.9692219999999985,0.0
2022-10-05 08:00:00+00:00,193.15,26.86,1.2,12.991754470706363,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,4.51971,0.0
2022-10-05 09:00:00+00:00,83.7,26.66,1.06,12.758452847911972,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,1.95858,0.0
2022-10-05 10:00:00+00:00,5.72,26.16,0.83,12.101393324140862,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.133848,0.0
2022-10-05 11:00:00+00:00,0.0,26.07,0.77,13.680160218121383,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0
2022-10-05 12:00:00+00:00,0.0,25.99,0.81,15.457135503363476,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0
2022-10-05 13:00:00+00:00,0.0,25.93,0.96,12.595721705929375,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0
2022-10-05 14:00:00+00:00,0.0,25.87,1.06,9.395299922449617,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0
2022-10-05 15:00:00+00:00,0.0,25.83,1.02,9.955255929657872,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0
2022-10-05 16:00:00+00:00,0.0,25.76,0.94,11.971505303679507,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0
2022-10-05 17:00:00+00:00,0.0,25.66,0.85,12.914501769803847,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
2022-10-05 18:00:00+00:00,0.0,25.63,0.73,12.382612177960507,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2022-10-05 19:00:00+00:00,0.0,25.6,0.62,13.866977182453645,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.0
2022-10-05 20:00:00+00:00,0.0,25.59,0.55,13.815847087744425,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2022-10-05 21:00:00+00:00,0.0,25.53,0.51,13.841434259473509,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2022-10-05 22:00:00+00:00,2.55,25.42,0.63,9.477321273061499,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.059669999999999994,0.0
2022-10-05 23:00:00+00:00,43.2,25.63,0.63,9.93760184298204,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,1.01088,0.0
2022-10-06 00:00:00+00:00,107.45,26.4,0.87,13.05580223532698,0,0.12,0.0,0.0,1.0,2.5143299999999997,0.0
2022-10-06 01:00:00+00:00,148.62,27.59,1.02,13.456779443209879,0,0.12,1.0,0.25881904510252074,0.9659258262890683,3.4777080000000002,0.0
2022-10-06 02:00:00+00:00,225.32,28.72,1.04,12.11163135067646,0,0.12,2.0,0.49999999999999994,0.8660254037844387,5.272487999999999,0.0
2022-10-06 03:00:00+00:00,504.52,29.04,1.16,13.451355016931126,0,0.12,3.0,0.7071067811865475,0.7071067811865476,11.805767999999999,0.0
2022-10-06 04:00:00+00:00,289.0,29.03,1.35,14.384005134127898,0,0.12,4.0,0.8660254037844386,0.5000000000000001,6.762599999999999,0.0
2022-10-06 05:00:00+00:00,515.6,29.05,1.51,13.352942730381063,0,0.12,5.0,0.9659258262890683,0.25881904510252074,12.06504,0.0
2022-10-06 06:00:00+00:00,481.65,28.84,1.69,9.662365383164031,0,0.12,6.0,1.0,6.123233995736766e-17,11.27061,0.0
2022-10-06 07:00:00+00:00,349.38,28.34,1.85,10.195282330847462,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,8.175491999999998,0.0
2022-10-06 08:00:00+00:00,257.12,28.41,1.75,11.563261028500941,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,6.016608,0.0
2022-10-06 09:00:00+00:00,120.4,27.53,1.83,12.787356835011984,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,2.8173600000000003,0.0
2022-10-06 10:00:00+00:00,9.48,26.4,1.79,11.55591266234208,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.221832,0.0
